tripduration,starttime,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth_year,gender,distance,minutes,age,season,dayofweek,hour,over30min
1273,2016-09-12 15:07:59 UTC,2016-09-12 15:29:13 UTC,470,W 20 St & 8 Ave,40.74345335,-74.00004031,3166,Riverside Dr & W 72 St,40.78057799,-73.98562431,15210,Customer,1955,male,4302.927464,21.21666667,65,3,2,15,no
952,2016-08-01 15:23:46 UTC,2016-08-01 15:39:38 UTC,3259,9 Ave & W 28 St,40.74937024,-73.99923384,285,Broadway & E 14 St,40.73454567,-73.99074142,16002,Customer,1957,male,1796.992159,15.86666667,63,3,2,15,no
1569,2016-09-21 11:20:51 UTC,2016-09-21 11:47:00 UTC,3161,W 76 St & Columbus Ave,40.78018397,-73.97728533,3169,Riverside Dr & W 82 St,40.78720869,-73.98128127,26544,Customer,1948,female,850.487952,26.15,72,3,4,11,no
1584,2016-08-26 14:16:09 UTC,2016-08-26 14:42:34 UTC,3282,5 Ave & E 88 St,40.78307,-73.95939,422,W 59 St & 10 Ave,40.770513,-73.988038,19342,Customer,1943,male,2787.221811,26.4,77,3,6,14,no
543,2016-09-05 10:30:05 UTC,2016-09-05 10:39:09 UTC,3282,5 Ave & E 88 St,40.78307,-73.95939,3290,E 89 St & York Ave,40.7779453,-73.946041,18679,Customer,1952,male,1260.170266,9.05,68,3,2,10,no
1501,2016-09-07 12:22:47 UTC,2016-09-07 12:47:49 UTC,533,Broadway & W 39 St,40.75299641,-73.98721619,518,E 39 St & 2 Ave,40.74780373,-73.9734419,19972,Customer,1956,male,1296.032048,25.01666667,64,3,4,12,no
1673,2016-08-08 12:00:17 UTC,2016-08-08 12:28:10 UTC,507,E 25 St & 2 Ave,40.73912601,-73.97973776,504,1 Ave & E 16 St,40.73221853,-73.98165557,16809,Customer,1951,male,784.8909909,27.88333333,69,3,2,12,no
1558,2016-08-24 13:30:03 UTC,2016-08-24 13:56:02 UTC,3141,1 Ave & E 68 St,40.76500525,-73.95818491,72,W 52 St & 11 Ave,40.76727216,-73.99392888,14657,Customer,1948,male,3020.787608,25.96666667,72,3,4,13,no
1598,2016-09-19 14:11:01 UTC,2016-09-19 14:37:39 UTC,3158,W 63 St & Broadway,40.77163851,-73.98261428,3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,23498,Customer,1951,male,649.9988767,26.63333333,69,3,2,14,no
748,2016-09-16 14:31:28 UTC,2016-09-16 14:43:57 UTC,3063,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,3068,Humboldt St & Varet St,40.7031724,-73.940636,18381,Customer,1957,male,1323.809953,12.46666667,63,3,6,14,no
3150,2016-09-06 11:48:45 UTC,2016-09-06 12:41:16 UTC,335,Washington Pl & Broadway,40.72903917,-73.99404649,315,South St & Gouverneur Ln,40.70355377,-74.00670227,20738,Customer,1956,male,3027.939571,52.5,64,3,3,11,yes
1952,2016-09-05 08:18:32 UTC,2016-09-05 08:51:05 UTC,415,Pearl St & Hanover Square,40.7047177,-74.00926027,545,E 23 St & 1 Ave,40.736502,-73.97809472,23540,Customer,1955,male,4403.330442,32.53333333,65,3,2,8,yes
349,2016-09-03 19:00:23 UTC,2016-09-03 19:06:13 UTC,3313,6 Ave & 12 St,40.6663181,-73.9854617,3310,14 St & 7 Ave,40.663779,-73.98396846,25943,Customer,1957,female,309.1537948,5.816666667,63,3,7,19,no
1908,2016-09-04 10:43:49 UTC,2016-09-04 11:15:38 UTC,3168,Central Park West & W 85 St,40.78472675,-73.96961715,3170,W 84 St & Columbus Ave,40.78499979,-73.97283406,22231,Customer,1953,female,272.5387426,31.8,67,3,1,10,yes
2061,2016-09-15 10:53:08 UTC,2016-09-15 11:27:29 UTC,3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,3298,Warren St & Court St,40.686371,-73.99383324,19158,Customer,1955,female,2442.876136,34.35,65,3,5,10,yes
815,2016-09-18 16:11:41 UTC,2016-09-18 16:25:16 UTC,263,Elizabeth St & Hester St,40.71759082,-73.9962244,127,Barrow St & Hudson St,40.73172428,-74.00674436,18320,Customer,1951,male,1804.367584,13.58333333,69,3,1,16,no
1994,2016-09-22 23:09:02 UTC,2016-09-22 23:42:16 UTC,536,1 Ave & E 30 St,40.74144387,-73.97536082,317,E 6 St & Avenue B,40.72453734,-73.98185424,20773,Customer,1956,male,1957.922957,33.23333333,64,3,5,23,yes
935,2016-09-02 16:01:00 UTC,2016-09-02 16:16:36 UTC,3265,E 2 St & 2 Ave,40.72456343,-73.98944378,295,Pike St & E Broadway,40.71406667,-73.99293911,17506,Customer,1954,male,1203.786524,15.58333333,66,3,6,16,no
617,2016-09-17 11:09:14 UTC,2016-09-17 11:19:31 UTC,358,Christopher St & Greenwich St,40.73291553,-74.00711384,2010,Grand St & Greene St,40.72165481,-74.00234737,18345,Customer,1956,female,1314.97974,10.28333333,64,3,7,11,no
1516,2016-09-10 11:06:48 UTC,2016-09-10 11:32:04 UTC,490,8 Ave & W 33 St,40.751551,-73.993934,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,16840,Customer,1957,male,2635.135948,25.26666667,63,3,7,11,no
350,2016-09-14 19:27:22 UTC,2016-09-14 19:33:12 UTC,3158,W 63 St & Broadway,40.77163851,-73.98261428,423,W 54 St & 9 Ave,40.76584941,-73.98690506,20964,Customer,1956,female,738.2028498,5.833333333,64,3,4,19,no
2230,2016-09-04 16:31:27 UTC,2016-09-04 17:08:38 UTC,247,Perry St & Bleecker St,40.73535398,-74.00483091,195,Liberty St & Broadway,40.70905623,-74.01043382,20792,Customer,1955,male,2962.056914,37.16666667,65,3,1,16,yes
2188,2016-08-07 15:15:08 UTC,2016-08-07 15:51:37 UTC,501,FDR Drive & E 35 St,40.744219,-73.97121214,279,Peck Slip & Front St,40.707873,-74.00167,16771,Customer,1953,male,4787.612016,36.46666667,67,3,1,15,yes
2113,2016-09-24 09:19:15 UTC,2016-09-24 09:54:29 UTC,3176,W 64 St & West End Ave,40.77452835,-73.98753759,3320,Central Park West & W 100 St,40.793393,-73.9635556,23539,Customer,1952,male,2911.551929,35.21666667,68,3,7,9,yes
1609,2016-09-05 10:52:35 UTC,2016-09-05 11:19:25 UTC,3351,E 102 St & 1 Ave,40.7869946,-73.94164802,2022,E 60 St & York Ave,40.759107,-73.959223,26562,Customer,1953,female,3436.023904,26.81666667,67,3,2,10,no
1296,2016-09-17 17:53:52 UTC,2016-09-17 18:15:28 UTC,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,484,W 44 St & 5 Ave,40.75500254,-73.98014437,17527,Customer,1957,male,2964.78189,21.6,63,3,7,17,no
1260,2016-09-27 13:55:31 UTC,2016-09-27 14:16:32 UTC,167,E 39 St & 3 Ave,40.7489006,-73.97604882,237,E 11 St & 2 Ave,40.73047309,-73.98672378,22792,Customer,1957,male,2237.737768,21,63,3,3,13,no
1395,2016-08-14 09:21:33 UTC,2016-08-14 09:44:49 UTC,359,E 47 St & Park Ave,40.75510267,-73.97498696,153,E 40 St & 5 Ave,40.75206231,-73.9816324,25731,Customer,1956,male,653.9351244,23.25,64,3,1,9,no
1905,2016-08-09 11:13:23 UTC,2016-08-09 11:45:09 UTC,525,W 34 St & 11 Ave,40.75594159,-74.0021163,358,Christopher St & Greenwich St,40.73291553,-74.00711384,21525,Customer,1945,female,2594.768942,31.75,75,3,3,11,yes
1911,2016-09-23 13:48:47 UTC,2016-09-23 14:20:39 UTC,312,Allen St & Stanton St,40.722055,-73.989111,315,South St & Gouverneur Ln,40.70355377,-74.00670227,26886,Customer,1956,female,2535.859268,31.85,64,3,6,13,yes
604,2016-09-14 11:25:31 UTC,2016-09-14 11:35:35 UTC,3120,Center Blvd & Borden Ave,40.74161,-73.96044,3125,45 Rd & 11 St,40.74708586,-73.94977234,16491,Customer,1955,male,1085.539345,10.06666667,65,3,4,11,no
1552,2016-09-04 15:11:54 UTC,2016-09-04 15:37:47 UTC,259,South St & Whitehall St,40.70122128,-74.01234218,330,Reade St & Broadway,40.71450451,-74.00562789,24270,Customer,1953,male,1581.746229,25.86666667,67,3,1,15,no
2265,2016-08-26 18:20:35 UTC,2016-08-26 18:58:20 UTC,260,Broad St & Bridge St,40.70365182,-74.01167797,341,Stanton St & Mangin St,40.71782143,-73.97628939,17405,Customer,1953,male,3373.368708,37.75,67,3,6,18,yes
2451,2016-09-12 09:39:05 UTC,2016-09-12 10:19:56 UTC,3354,3 St & Prospect Park West,40.668132,-73.97363831,3354,3 St & Prospect Park West,40.668132,-73.97363831,14549,Customer,1952,male,0,40.85,68,3,2,9,yes
1169,2016-07-29 13:06:35 UTC,2016-07-29 13:26:04 UTC,346,Bank St & Hudson St,40.73652889,-74.00618026,434,9 Ave & W 18 St,40.74317449,-74.00366443,18838,Customer,1954,male,768.7561668,19.48333333,66,3,6,13,no
1992,2016-08-22 18:15:30 UTC,2016-08-22 18:48:42 UTC,337,Old Slip & Front St,40.7037992,-74.00838676,301,E 2 St & Avenue B,40.72217444,-73.98368779,15205,Customer,1955,male,2916.924258,33.2,65,3,2,18,yes
3717,2016-09-11 10:27:24 UTC,2016-09-11 11:29:21 UTC,251,Mott St & Prince St,40.72317958,-73.99480012,3162,W 78 St & Broadway,40.78339981,-73.98093133,27021,Customer,1956,female,6797.33379,61.95,64,3,1,10,yes
1266,2014-06-07 13:01:50 UTC,2014-06-07 13:22:56 UTC,311,Norfolk St & Broome St,40.7172274,-73.98802084,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,19195,Customer,1955,female,2092.392315,21.1,65,2,7,13,no
627,2016-08-26 15:00:04 UTC,2016-08-26 15:10:32 UTC,326,E 11 St & 1 Ave,40.72953837,-73.98426726,483,E 12 St & 3 Ave,40.73223272,-73.98889957,26028,Customer,1957,female,492.0508071,10.45,63,3,6,15,no
1985,2016-09-08 10:30:43 UTC,2016-09-08 11:03:49 UTC,490,8 Ave & W 33 St,40.751551,-73.993934,329,Greenwich St & North Moore St,40.72015227,-74.01036501,23931,Customer,1956,male,3755.840396,33.08333333,64,3,5,10,yes
2033,2016-09-18 20:28:00 UTC,2016-09-18 21:01:54 UTC,493,W 45 St & 6 Ave,40.7568001,-73.98291153,3285,W 87 St  & Amsterdam Ave,40.78839,-73.9747,21290,Customer,1956,male,3580.056493,33.88333333,64,3,1,20,yes
695,2014-06-14 10:27:17 UTC,2014-06-14 10:38:52 UTC,295,Pike St & E Broadway,40.71406667,-73.99293911,376,John St & William St,40.70862144,-74.00722156,19576,Customer,1955,female,1347.510847,11.58333333,65,2,7,10,no
479,2016-09-04 00:09:11 UTC,2016-09-04 00:17:11 UTC,3403,4 Ave & 9 St,40.6705135,-73.98876585,3324,3 Ave & 14 St,40.6685455,-73.99333264,24726,Customer,1955,male,442.9851164,7.983333333,65,3,1,0,no
1741,2016-09-05 10:50:42 UTC,2016-09-05 11:19:44 UTC,3152,3 Ave & E 71 St,40.76873687,-73.96119945,477,W 41 St & 8 Ave,40.75640548,-73.9900262,16130,Customer,1949,male,2788.286824,29.01666667,71,3,2,10,no
1575,2016-09-16 08:59:25 UTC,2016-09-16 09:25:41 UTC,501,FDR Drive & E 35 St,40.744219,-73.97121214,3140,1 Ave & E 78 St,40.77140426,-73.9535166,21709,Customer,1947,male,3370.33825,26.25,73,3,6,8,no
575,2016-09-25 11:10:06 UTC,2016-09-25 11:19:42 UTC,3107,Bedford Ave & Nassau Ave,40.72311651,-73.95212324,3086,Graham Ave & Conselyea St,40.715143,-73.944507,15142,Customer,1956,male,1094.570618,9.583333333,64,3,1,11,no
1487,2016-09-02 17:47:57 UTC,2016-09-02 18:12:44 UTC,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,329,Greenwich St & North Moore St,40.72015227,-74.01036501,23134,Customer,1955,male,4722.71372,24.78333333,65,3,6,17,no
2918,2016-09-27 10:21:25 UTC,2016-09-27 11:10:03 UTC,3076,Scholes St & Manhattan Ave,40.70870368,-73.9448625,3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984,15883,Customer,1957,male,4538.904967,48.63333333,63,3,3,10,yes
683,2016-09-08 11:12:59 UTC,2016-09-08 11:24:22 UTC,276,Duane St & Greenwich St,40.71748752,-74.0104554,319,Fulton St & Broadway,40.711066,-74.009447,19928,Customer,1957,male,719.0819022,11.38333333,63,3,5,11,no
1530,2016-09-11 09:42:05 UTC,2016-09-11 10:07:36 UTC,306,Cliff St & Fulton St,40.70823502,-74.00530063,348,W Broadway & Spring St,40.72490985,-74.00154702,25446,Customer,1955,male,1880.953684,25.5,65,3,1,9,no
2600,2016-09-05 15:41:30 UTC,2016-09-05 16:24:50 UTC,3300,Prospect Park West & 8 St,40.66514682,-73.97637606,261,Johnson St & Gold St,40.69474881,-73.98362464,22009,Customer,1954,male,3347.869535,43.33333333,66,3,2,15,yes
254,2016-09-04 13:38:32 UTC,2016-09-04 13:42:47 UTC,3159,W 67 St & Broadway,40.77492513,-73.98266566,3173,Riverside Blvd & W 67 St,40.77750703,-73.98888588,21581,Customer,1952,male,597.2916753,4.233333333,68,3,1,13,no
4044,2016-09-16 19:51:50 UTC,2016-09-16 20:59:15 UTC,3134,3 Ave & E 62 St,40.76312584,-73.96526895,3425,2 Ave  & E 104 St,40.7892105,-73.94370784,15178,Customer,1955,female,3421.842258,67.4,65,3,6,19,yes
1174,2016-09-05 14:04:52 UTC,2016-09-05 14:24:27 UTC,377,6 Ave & Canal St,40.72243797,-74.00566443,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,16988,Customer,1953,female,1861.056153,19.56666667,67,3,2,14,no
1530,2016-08-13 11:17:45 UTC,2016-08-13 11:43:16 UTC,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,472,E 32 St & Park Ave,40.7457121,-73.98194829,20316,Customer,1956,male,2924.611746,25.5,64,3,7,11,no
1665,2016-09-06 10:05:58 UTC,2016-09-06 10:33:43 UTC,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,26731,Customer,1949,male,0,27.75,71,3,3,10,no
444,2016-09-19 07:30:23 UTC,2016-09-19 07:37:48 UTC,3098,Leonard St & Bayard St,40.71928,-73.94861,3108,Nassau Ave & Russell St,40.72557,-73.94434,26626,Customer,1950,male,786.5568054,7.4,70,3,2,7,no
1385,2016-09-10 14:34:49 UTC,2016-09-10 14:57:55 UTC,3373,3 St & 3 Ave,40.6750705,-73.98775226,3422,Columbia St & Degraw St,40.6859296,-74.00242364,23385,Customer,1957,female,1728.756188,23.08333333,63,3,7,14,no
1372,2016-09-04 11:04:54 UTC,2016-09-04 11:27:47 UTC,3002,South End Ave & Liberty St,40.711512,-74.015756,534,Water - Whitehall Plaza,40.70255065,-74.0127234,26706,Customer,1956,male,1028.723702,22.86666667,64,3,1,11,no
1386,2016-09-04 11:54:44 UTC,2016-09-04 12:17:51 UTC,306,Cliff St & Fulton St,40.70823502,-74.00530063,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,26251,Customer,1956,male,1236.193836,23.1,64,3,1,11,no
114,2014-06-07 15:53:04 UTC,2014-06-07 15:54:58 UTC,420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,18833,Customer,1955,female,0,1.9,65,2,7,15,no
2009,2016-09-04 08:30:09 UTC,2016-09-04 09:03:39 UTC,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,480,W 53 St & 10 Ave,40.76669671,-73.99061728,20802,Customer,1953,female,3240.124163,33.48333333,67,3,1,8,yes
1836,2016-09-05 09:43:19 UTC,2016-09-05 10:13:56 UTC,524,W 43 St & 6 Ave,40.75527307,-73.98316936,3305,E 91 St & 2 Ave,40.7811223,-73.94965589,17224,Customer,1955,female,4028.290787,30.6,65,3,2,9,yes
1630,2016-09-03 12:05:01 UTC,2016-09-03 12:32:12 UTC,3176,W 64 St & West End Ave,40.77452835,-73.98753759,3291,Riverside Dr & W 91 St,40.7933718,-73.97685115,17412,Customer,1954,male,2280.309236,27.16666667,66,3,7,12,no
2734,2016-09-07 22:04:28 UTC,2016-09-07 22:50:03 UTC,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,349,Rivington St & Ridge St,40.71850211,-73.98329859,15463,Customer,1952,male,1721.476381,45.56666667,68,3,4,22,yes
364,2016-09-05 17:15:18 UTC,2016-09-05 17:21:22 UTC,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,357,E 11 St & Broadway,40.73261787,-73.99158043,26722,Customer,1954,male,673.7287244,6.066666667,66,3,2,17,no
1328,2016-09-23 14:04:01 UTC,2016-09-23 14:26:10 UTC,368,Carmine St & 6 Ave,40.73038599,-74.00214988,3428,8 Ave & W 16 St,40.740983,-74.001702,25696,Customer,1955,male,1178.939702,22.13333333,65,3,6,14,no
1707,2016-09-20 12:32:49 UTC,2016-09-20 13:01:17 UTC,3265,E 2 St & 2 Ave,40.72456343,-73.98944378,82,St James Pl & Pearl St,40.71117416,-74.00016545,16887,Customer,1956,male,1741.576033,28.45,64,3,3,12,no
1066,2016-09-10 17:12:49 UTC,2016-09-10 17:30:35 UTC,3165,Central Park West & W 72 St,40.77579377,-73.97620574,495,W 47 St & 10 Ave,40.76269882,-73.99301222,18818,Customer,1955,male,2030.605528,17.76666667,65,3,7,17,no
1735,2016-09-12 09:35:34 UTC,2016-09-12 10:04:30 UTC,3423,West Drive & Prospect Park West,40.66106337,-73.97945255,3418,Plaza St West & Flatbush Ave,40.6750207,-73.97111473,17200,Customer,1957,female,1703.873128,28.91666667,63,3,2,9,no
513,2016-09-06 12:21:22 UTC,2016-09-06 12:29:56 UTC,3161,W 76 St & Columbus Ave,40.78018397,-73.97728533,3159,W 67 St & Broadway,40.77492513,-73.98266566,25716,Customer,1954,male,739.7194813,8.55,66,3,3,12,no
2394,2016-09-05 16:59:40 UTC,2016-09-05 17:39:35 UTC,241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,3090,N 8 St & Driggs Ave,40.71774592,-73.95600096,20382,Customer,1954,male,3492.204608,39.9,66,3,2,16,yes
2305,2016-09-05 14:15:23 UTC,2016-09-05 14:53:49 UTC,259,South St & Whitehall St,40.70122128,-74.01234218,322,Clinton St & Tillary St,40.696192,-73.991218,25129,Customer,1954,male,1866.563897,38.41666667,66,3,2,14,yes
2059,2016-09-04 16:16:09 UTC,2016-09-04 16:50:29 UTC,481,S 3 St & Bedford Ave,40.71260486,-73.96264403,282,Kent Ave & S 11 St,40.70764494,-73.96841526,16632,Customer,1957,female,735.392222,34.31666667,63,3,1,16,yes
889,2016-09-07 13:06:14 UTC,2016-09-07 13:21:04 UTC,137,E 56 St & Madison Ave,40.761628,-73.972924,505,6 Ave & W 33 St,40.74901271,-73.98848395,25758,Customer,1952,male,1919.758692,14.81666667,68,3,4,13,no
1507,2016-09-05 17:26:47 UTC,2016-09-05 17:51:55 UTC,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,485,W 37 St & 5 Ave,40.75038009,-73.98338988,23609,Customer,1954,male,2454.636357,25.11666667,66,3,2,17,no
1265,2016-08-11 12:07:21 UTC,2016-08-11 12:28:27 UTC,517,Pershing Square South,40.751581,-73.97791,3260,Mercer St & Bleecker St,40.72706363,-73.99662137,15452,Customer,1950,male,3149.194941,21.08333333,70,3,5,12,no
1320,2016-09-03 16:50:57 UTC,2016-09-03 17:12:58 UTC,3173,Riverside Blvd & W 67 St,40.77750703,-73.98888588,3314,W 95 St & Broadway,40.7937704,-73.971888,15608,Customer,1955,female,2306.156927,22,65,3,7,16,no
3049,2016-09-03 09:33:24 UTC,2016-09-03 10:24:14 UTC,3298,Warren St & Court St,40.686371,-73.99383324,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,22026,Customer,1954,female,4264.197435,50.81666667,66,3,7,9,yes
1726,2016-09-03 16:18:21 UTC,2016-09-03 16:47:07 UTC,212,W 16 St & The High Line,40.74334935,-74.00681753,3173,Riverside Blvd & W 67 St,40.77750703,-73.98888588,26523,Customer,1955,female,4087.421662,28.76666667,65,3,7,16,no
1564,2016-09-10 18:50:24 UTC,2016-09-10 19:16:29 UTC,3330,Henry St & Bay St,40.6725058,-74.00494695,3313,6 Ave & 12 St,40.6663181,-73.9854617,22826,Customer,1957,female,1781.597204,26.06666667,63,3,7,18,no
997,2016-08-14 10:14:32 UTC,2016-08-14 10:31:10 UTC,285,Broadway & E 14 St,40.73454567,-73.99074142,473,Rivington St & Chrystie St,40.72110063,-73.9919254,25731,Customer,1956,male,1498.347869,16.61666667,64,3,1,10,no
371,2016-08-24 09:12:00 UTC,2016-08-24 09:18:12 UTC,387,Centre St & Chambers St,40.71273266,-74.0046073,417,Barclay St & Church St,40.71291224,-74.01020234,15130,Customer,1953,male,471.9982614,6.183333333,67,3,4,9,no
8857,2016-09-03 14:24:26 UTC,2016-09-03 16:52:04 UTC,3153,E 71 St & 2 Ave,40.76817547,-73.95910263,3146,E 81 St & 3 Ave,40.77573034,-73.9567526,22017,Customer,1955,male,863.0593722,147.6166667,65,3,7,14,yes
985,2016-08-30 18:25:07 UTC,2016-08-30 18:41:33 UTC,3259,9 Ave & W 28 St,40.74937024,-73.99923384,348,W Broadway & Spring St,40.72490985,-74.00154702,22337,Customer,1955,male,2726.849431,16.41666667,65,3,3,18,no
1904,2016-09-08 10:36:01 UTC,2016-09-08 11:07:46 UTC,3255,8 Ave & W 31 St,40.75058535,-73.99468482,276,Duane St & Greenwich St,40.71748752,-74.0104554,23900,Customer,1957,male,3912.853197,31.73333333,63,3,5,10,yes
734,2016-09-11 15:03:40 UTC,2016-09-11 15:15:55 UTC,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,25432,Customer,1955,male,511.0730926,12.23333333,65,3,1,15,no
3232,2016-09-03 14:55:52 UTC,2016-09-03 15:49:44 UTC,3320,Central Park West & W 100 St,40.793393,-73.9635556,3158,W 63 St & Broadway,40.77163851,-73.98261428,26560,Customer,1941,male,2902.842253,53.86666667,79,3,7,14,yes
1238,2016-08-01 09:31:37 UTC,2016-08-01 09:52:16 UTC,335,Washington Pl & Broadway,40.72903917,-73.99404649,2004,6 Ave & Broome St,40.724399,-74.004704,14556,Customer,1944,male,1035.741404,20.63333333,76,3,2,9,no
298,2016-09-17 19:52:58 UTC,2016-09-17 19:57:57 UTC,423,W 54 St & 9 Ave,40.76584941,-73.98690506,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,22791,Customer,1956,female,743.0205769,4.966666667,64,3,7,19,no
276,2016-09-18 17:11:37 UTC,2016-09-18 17:16:13 UTC,265,Stanton St & Chrystie St,40.72229346,-73.99147535,410,Suffolk St & Stanton St,40.72066442,-73.98517977,24881,Customer,1950,male,560.6219438,4.6,70,3,1,17,no
642,2016-09-15 16:54:37 UTC,2016-09-15 17:05:20 UTC,3298,Warren St & Court St,40.686371,-73.99383324,3180,Brooklyn Bridge Park - Pier 2,40.69878,-73.99712,16135,Customer,1955,female,1407.370528,10.7,65,3,5,16,no
2093,2016-09-17 11:28:49 UTC,2016-09-17 12:03:43 UTC,164,E 47 St & 2 Ave,40.75323098,-73.97032517,3140,1 Ave & E 78 St,40.77140426,-73.9535166,25480,Customer,1954,male,2467.309277,34.88333333,66,3,7,11,yes
2093,2016-09-11 18:09:46 UTC,2016-09-11 18:44:39 UTC,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,447,8 Ave & W 52 St,40.76370739,-73.9851615,25377,Customer,1955,male,3876.082973,34.88333333,65,3,1,18,yes
2331,2016-09-22 17:28:26 UTC,2016-09-22 18:07:18 UTC,3140,1 Ave & E 78 St,40.77140426,-73.9535166,229,Great Jones St,40.72743423,-73.99379025,19209,Customer,1957,male,5950.999405,38.85,63,3,5,17,yes
2783,2016-09-16 11:22:17 UTC,2016-09-16 12:08:40 UTC,3140,1 Ave & E 78 St,40.77140426,-73.9535166,472,E 32 St & Park Ave,40.7457121,-73.98194829,25046,Customer,1947,male,3727.756381,46.38333333,73,3,6,11,yes
1510,2016-09-03 15:59:06 UTC,2016-09-03 16:24:17 UTC,3158,W 63 St & Broadway,40.77163851,-73.98261428,3320,Central Park West & W 100 St,40.793393,-73.9635556,25476,Customer,1941,male,2902.842253,25.16666667,79,3,7,15,no
1450,2016-09-08 08:19:28 UTC,2016-09-08 08:43:39 UTC,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,423,W 54 St & 9 Ave,40.76584941,-73.98690506,25632,Customer,1956,male,1122.551267,24.16666667,64,3,5,8,no
3134,2016-09-09 10:51:36 UTC,2016-09-09 11:43:50 UTC,386,Centre St & Worth St,40.71494807,-74.00234482,355,Bayard St & Baxter St,40.71602118,-73.99974372,22355,Customer,1949,male,249.5946108,52.23333333,71,3,6,10,yes
